Location,Latitude,Longitude,Timestamp,Datetime,Year,Month,Day,Hour,T2M,RH2M,WS10M,WS50M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,SZA
Karnali_Center,29.267,82.183,2025081923,2025-08-19 23:00:00,2025,8,19,23,14.35,100.0,1.89,3.01,99.84,0.0,90.0
Karnali_Center,29.267,82.183,2025082000,2025-08-20 00:00:00,2025,8,20,0,14.16,100.0,1.97,3.09,99.84,0.0,90.0
Karnali_Center,29.267,82.183,2025082001,2025-08-20 01:00:00,2025,8,20,1,13.89,100.0,1.76,2.84,97.15,0.0,90.0
Karnali_Center,29.267,82.183,2025082002,2025-08-20 02:00:00,2025,8,20,2,13.65,100.0,1.63,2.55,99.85,0.0,90.0
Karnali_Center,29.267,82.183,2025082003,2025-08-20 03:00:00,2025,8,20,3,13.45,100.0,1.58,2.34,99.25,0.0,90.0
Karnali_Center,29.267,82.183,2025082004,2025-08-20 04:00:00,2025,8,20,4,13.29,100.0,1.43,1.98,95.35,0.0,90.0
Karnali_Center,29.267,82.183,2025082005,2025-08-20 05:00:00,2025,8,20,5,13.77,98.67,1.21,1.72,89.38,20.05,84.62
Karnali_Center,29.267,82.183,2025082006,2025-08-20 06:00:00,2025,8,20,6,14.78,93.48,1.69,1.76,81.88,114.85,71.77
Karnali_Center,29.267,82.183,2025082007,2025-08-20 07:00:00,2025,8,20,7,15.39,88.43,1.98,1.91,74.48,253.77,58.77
Karnali_Center,29.267,82.183,2025082008,2025-08-20 08:00:00,2025,8,20,8,16.24,82.16,2.62,2.46,52.36,432.65,45.9
Karnali_Center,29.267,82.183,2025082009,2025-08-20 09:00:00,2025,8,20,9,17.06,77.16,3.25,2.95,40.08,557.45,33.57
Karnali_Center,29.267,82.183,2025082010,2025-08-20 10:00:00,2025,8,20,10,17.67,75.73,3.73,3.32,44.49,622.33,22.95
Karnali_Center,29.267,82.183,2025082011,2025-08-20 11:00:00,2025,8,20,11,17.62,77.55,4.0,3.6,91.06,578.78,17.65
Karnali_Center,29.267,82.183,2025082012,2025-08-20 12:00:00,2025,8,20,12,17.56,78.36,4.21,3.81,85.91,501.88,21.99
Karnali_Center,29.267,82.183,2025082013,2025-08-20 13:00:00,2025,8,20,13,17.08,80.22,4.15,3.77,90.07,427.08,32.28
Karnali_Center,29.267,82.183,2025082014,2025-08-20 14:00:00,2025,8,20,14,16.64,81.86,3.81,3.5,90.41,332.1,44.51
Karnali_Center,29.267,82.183,2025082015,2025-08-20 15:00:00,2025,8,20,15,16.17,83.97,3.36,3.09,63.26,190.23,57.35
Karnali_Center,29.267,82.183,2025082016,2025-08-20 16:00:00,2025,8,20,16,15.55,87.76,2.71,2.49,94.18,115.15,70.36
Karnali_Center,29.267,82.183,2025082017,2025-08-20 17:00:00,2025,8,20,17,14.76,93.85,1.68,1.67,95.64,28.23,83.29
Karnali_Center,29.267,82.183,2025082018,2025-08-20 18:00:00,2025,8,20,18,14.08,98.55,0.94,1.37,92.85,0.0,90.0
Karnali_Center,29.267,82.183,2025082019,2025-08-20 19:00:00,2025,8,20,19,13.95,99.18,1.0,1.37,79.88,0.0,90.0
Karnali_Center,29.267,82.183,2025082020,2025-08-20 20:00:00,2025,8,20,20,13.86,100.0,1.25,1.74,64.76,0.0,90.0
Karnali_Center,29.267,82.183,2025082021,2025-08-20 21:00:00,2025,8,20,21,13.87,100.0,1.5,2.22,54.45,0.0,90.0
Karnali_Center,29.267,82.183,2025082022,2025-08-20 22:00:00,2025,8,20,22,13.86,100.0,1.66,2.49,77.94,0.0,90.0
Karnali_Center,29.267,82.183,2025082023,2025-08-20 23:00:00,2025,8,20,23,13.57,100.0,1.81,2.67,94.08,0.0,90.0
Karnali_Center,29.267,82.183,2025082100,2025-08-21 00:00:00,2025,8,21,0,13.32,100.0,1.83,2.66,96.71,0.0,90.0
Karnali_Center,29.267,82.183,2025082101,2025-08-21 01:00:00,2025,8,21,1,13.01,100.0,1.76,2.44,72.29,0.0,90.0
Karnali_Center,29.267,82.183,2025082102,2025-08-21 02:00:00,2025,8,21,2,12.77,100.0,1.65,2.2,96.7,0.0,90.0
Karnali_Center,29.267,82.183,2025082103,2025-08-21 03:00:00,2025,8,21,3,12.73,100.0,1.43,1.83,92.24,0.0,90.0
Karnali_Center,29.267,82.183,2025082104,2025-08-21 04:00:00,2025,8,21,4,12.71,99.63,1.15,1.42,89.82,0.0,90.0
Karnali_Center,29.267,82.183,2025082105,2025-08-21 05:00:00,2025,8,21,5,13.06,97.55,0.95,1.17,90.06,34.4,84.72
Karnali_Center,29.267,82.183,2025082106,2025-08-21 06:00:00,2025,8,21,6,14.4,91.18,1.34,1.2,89.68,179.32,71.87
Karnali_Center,29.267,82.183,2025082107,2025-08-21 07:00:00,2025,8,21,7,15.95,82.42,2.03,1.62,90.77,335.92,58.87
Karnali_Center,29.267,82.183,2025082108,2025-08-21 08:00:00,2025,8,21,8,17.77,73.05,2.58,1.9,86.8,536.22,46.01
Karnali_Center,29.267,82.183,2025082109,2025-08-21 09:00:00,2025,8,21,9,19.48,66.62,3.17,2.3,16.6,705.55,33.72
Karnali_Center,29.267,82.183,2025082110,2025-08-21 10:00:00,2025,8,21,10,20.62,63.48,3.86,2.88,19.47,801.22,23.17
Karnali_Center,29.267,82.183,2025082111,2025-08-21 11:00:00,2025,8,21,11,21.1,62.72,4.43,3.43,20.47,826.58,17.97
Karnali_Center,29.267,82.183,2025082112,2025-08-21 12:00:00,2025,8,21,12,21.05,63.87,4.81,3.86,35.03,815.95,22.3
Karnali_Center,29.267,82.183,2025082113,2025-08-21 13:00:00,2025,8,21,13,20.72,65.63,5.01,4.19,68.5,614.42,32.53
Karnali_Center,29.267,82.183,2025082114,2025-08-21 14:00:00,2025,8,21,14,20.06,68.66,5.14,4.46,72.75,433.4,44.72
Karnali_Center,29.267,82.183,2025082115,2025-08-21 15:00:00,2025,8,21,15,19.03,73.13,5.07,4.54,81.48,270.23,57.56
Karnali_Center,29.267,82.183,2025082116,2025-08-21 16:00:00,2025,8,21,16,17.44,81.52,4.44,4.07,84.1,133.52,70.57
Karnali_Center,29.267,82.183,2025082117,2025-08-21 17:00:00,2025,8,21,17,16.02,90.68,3.34,3.05,85.17,32.83,83.5
Karnali_Center,29.267,82.183,2025082118,2025-08-21 18:00:00,2025,8,21,18,15.23,97.02,2.12,2.7,82.63,0.0,90.0
Karnali_Center,29.267,82.183,2025082119,2025-08-21 19:00:00,2025,8,21,19,15.09,98.25,1.95,2.91,90.06,0.0,90.0
Karnali_Center,29.267,82.183,2025082120,2025-08-21 20:00:00,2025,8,21,20,14.93,99.2,1.97,3.13,95.74,0.0,90.0
Karnali_Center,29.267,82.183,2025082121,2025-08-21 21:00:00,2025,8,21,21,14.75,100.0,2.08,3.32,97.81,0.0,90.0
Karnali_Center,29.267,82.183,2025082122,2025-08-21 22:00:00,2025,8,21,22,14.45,100.0,2.26,3.54,95.67,0.0,90.0
Karnali_Center,29.267,82.183,2025082123,2025-08-21 23:00:00,2025,8,21,23,14.18,100.0,2.13,3.55,97.52,0.0,90.0
Karnali_Center,29.267,82.183,2025082200,2025-08-22 00:00:00,2025,8,22,0,14.02,100.0,1.94,3.26,95.86,0.0,90.0
Karnali_Center,29.267,82.183,2025082201,2025-08-22 01:00:00,2025,8,22,1,13.73,100.0,1.66,2.66,97.65,0.0,90.0
Karnali_Center,29.267,82.183,2025082202,2025-08-22 02:00:00,2025,8,22,2,13.69,100.0,1.24,1.85,87.89,0.0,90.0
Karnali_Center,29.267,82.183,2025082203,2025-08-22 03:00:00,2025,8,22,3,13.64,98.72,0.85,1.11,99.21,0.0,90.0
Karnali_Center,29.267,82.183,2025082204,2025-08-22 04:00:00,2025,8,22,4,13.49,97.14,0.7,0.82,98.35,0.0,90.0
Karnali_Center,29.267,82.183,2025082205,2025-08-22 05:00:00,2025,8,22,5,13.45,96.26,0.74,0.95,93.75,32.67,84.81
Karnali_Center,29.267,82.183,2025082206,2025-08-22 06:00:00,2025,8,22,6,14.75,88.56,0.98,1.04,89.03,183.4,71.97
Karnali_Center,29.267,82.183,2025082207,2025-08-22 07:00:00,2025,8,22,7,16.49,77.97,1.45,1.23,85.39,352.23,58.97
Karnali_Center,29.267,82.183,2025082208,2025-08-22 08:00:00,2025,8,22,8,17.76,72.88,2.81,2.15,65.41,586.5,46.12
Karnali_Center,29.267,82.183,2025082209,2025-08-22 09:00:00,2025,8,22,9,18.86,70.05,3.46,2.59,72.66,741.72,33.87
Karnali_Center,29.267,82.183,2025082210,2025-08-22 10:00:00,2025,8,22,10,19.76,67.97,3.97,3.01,80.08,812.95,23.4
Karnali_Center,29.267,82.183,2025082211,2025-08-22 11:00:00,2025,8,22,11,20.1,67.81,4.37,3.47,71.4,816.55,18.3
Karnali_Center,29.267,82.183,2025082212,2025-08-22 12:00:00,2025,8,22,12,19.36,71.19,4.46,3.75,75.06,737.65,22.6
Karnali_Center,29.267,82.183,2025082213,2025-08-22 13:00:00,2025,8,22,13,18.34,76.9,4.34,3.8,77.87,544.9,32.78
Karnali_Center,29.267,82.183,2025082214,2025-08-22 14:00:00,2025,8,22,14,17.52,82.33,4.03,3.65,85.82,284.55,44.95
Karnali_Center,29.267,82.183,2025082215,2025-08-22 15:00:00,2025,8,22,15,16.91,86.66,3.71,3.44,95.41,151.05,57.77
Karnali_Center,29.267,82.183,2025082216,2025-08-22 16:00:00,2025,8,22,16,16.24,90.88,3.26,3.06,97.37,75.15,70.78
Karnali_Center,29.267,82.183,2025082217,2025-08-22 17:00:00,2025,8,22,17,15.53,95.34,2.45,2.46,99.93,18.42,83.72
Karnali_Center,29.267,82.183,2025082218,2025-08-22 18:00:00,2025,8,22,18,15.03,97.92,1.87,2.62,98.91,0.0,90.0
Karnali_Center,29.267,82.183,2025082219,2025-08-22 19:00:00,2025,8,22,19,14.75,98.4,1.8,2.54,99.1,0.0,90.0
Karnali_Center,29.267,82.183,2025082220,2025-08-22 20:00:00,2025,8,22,20,14.47,98.69,1.75,2.58,99.04,0.0,90.0
Karnali_Center,29.267,82.183,2025082221,2025-08-22 21:00:00,2025,8,22,21,14.12,98.92,1.63,2.56,99.02,0.0,90.0
Karnali_Center,29.267,82.183,2025082222,2025-08-22 22:00:00,2025,8,22,22,13.81,98.91,1.41,2.26,98.96,0.0,90.0
Karnali_Center,29.267,82.183,2025082223,2025-08-22 23:00:00,2025,8,22,23,13.53,98.18,1.38,2.45,98.26,0.0,90.0
Karnali_Center,29.267,82.183,2025082300,2025-08-23 00:00:00,2025,8,23,0,12.94,97.55,1.08,1.91,99.97,0.0,90.0
Karnali_Center,29.267,82.183,2025082301,2025-08-23 01:00:00,2025,8,23,1,12.36,96.73,1.05,1.73,99.1,0.0,90.0
Karnali_Center,29.267,82.183,2025082302,2025-08-23 02:00:00,2025,8,23,2,11.79,95.28,1.5,2.37,99.73,0.0,90.0
Karnali_Center,29.267,82.183,2025082303,2025-08-23 03:00:00,2025,8,23,3,11.18,93.94,1.77,2.52,97.88,0.0,90.0
Karnali_Center,29.267,82.183,2025082304,2025-08-23 04:00:00,2025,8,23,4,10.91,92.85,1.76,2.33,89.89,0.0,90.0
Karnali_Center,29.267,82.183,2025082305,2025-08-23 05:00:00,2025,8,23,5,11.26,91.68,1.55,2.17,81.33,39.38,84.91
Karnali_Center,29.267,82.183,2025082306,2025-08-23 06:00:00,2025,8,23,6,12.61,83.06,1.8,2.0,73.9,204.32,72.07
Karnali_Center,29.267,82.183,2025082307,2025-08-23 07:00:00,2025,8,23,7,14.57,73.56,1.2,1.41,66.61,409.85,59.07
Karnali_Center,29.267,82.183,2025082308,2025-08-23 08:00:00,2025,8,23,8,16.7,66.42,1.22,1.13,86.38,545.7,46.24
Karnali_Center,29.267,82.183,2025082309,2025-08-23 09:00:00,2025,8,23,9,18.69,62.33,2.09,1.6,42.06,648.53,34.02
Karnali_Center,29.267,82.183,2025082310,2025-08-23 10:00:00,2025,8,23,10,20.26,59.23,2.98,2.31,41.49,662.6,23.63
Karnali_Center,29.267,82.183,2025082311,2025-08-23 11:00:00,2025,8,23,11,21.06,58.58,3.83,3.08,65.72,634.42,18.62
Karnali_Center,29.267,82.183,2025082312,2025-08-23 12:00:00,2025,8,23,12,20.96,60.8,4.32,3.57,97.35,459.08,22.91
Karnali_Center,29.267,82.183,2025082313,2025-08-23 13:00:00,2025,8,23,13,20.09,65.35,4.17,3.51,92.31,415.8,33.04
Karnali_Center,29.267,82.183,2025082314,2025-08-23 14:00:00,2025,8,23,14,19.37,68.37,3.84,3.28,93.68,308.62,45.17
Karnali_Center,29.267,82.183,2025082315,2025-08-23 15:00:00,2025,8,23,15,18.54,71.36,3.4,2.98,99.13,181.68,57.99
Karnali_Center,29.267,82.183,2025082316,2025-08-23 16:00:00,2025,8,23,16,17.34,76.92,2.71,2.46,97.2,98.3,70.99
Karnali_Center,29.267,82.183,2025082317,2025-08-23 17:00:00,2025,8,23,17,15.74,87.8,1.51,1.67,96.51,22.4,83.94
Karnali_Center,29.267,82.183,2025082318,2025-08-23 18:00:00,2025,8,23,18,14.32,97.02,0.8,1.11,90.46,0.0,90.0
Karnali_Center,29.267,82.183,2025082319,2025-08-23 19:00:00,2025,8,23,19,13.9,98.33,0.72,0.95,96.1,0.0,90.0
Karnali_Center,29.267,82.183,2025082320,2025-08-23 20:00:00,2025,8,23,20,13.65,98.97,0.77,1.01,97.41,0.0,90.0
Karnali_Center,29.267,82.183,2025082321,2025-08-23 21:00:00,2025,8,23,21,13.46,98.72,0.8,1.01,93.0,0.0,90.0
Karnali_Center,29.267,82.183,2025082322,2025-08-23 22:00:00,2025,8,23,22,13.25,98.04,0.73,0.89,96.14,0.0,90.0
Karnali_Center,29.267,82.183,2025082323,2025-08-23 23:00:00,2025,8,23,23,12.94,97.66,0.8,0.96,96.8,0.0,90.0
Karnali_Center,29.267,82.183,2025082400,2025-08-24 00:00:00,2025,8,24,0,12.59,97.07,1.05,1.25,97.81,0.0,90.0
Karnali_Center,29.267,82.183,2025082401,2025-08-24 01:00:00,2025,8,24,1,12.17,96.39,1.26,1.49,91.0,0.0,90.0
Karnali_Center,29.267,82.183,2025082402,2025-08-24 02:00:00,2025,8,24,2,12.0,94.37,1.25,1.44,98.55,0.0,90.0
Karnali_Center,29.267,82.183,2025082403,2025-08-24 03:00:00,2025,8,24,3,12.07,91.68,1.01,1.16,83.18,0.0,90.0
Karnali_Center,29.267,82.183,2025082404,2025-08-24 04:00:00,2025,8,24,4,12.51,87.92,0.8,0.89,55.17,0.0,90.0
Karnali_Center,29.267,82.183,2025082405,2025-08-24 05:00:00,2025,8,24,5,13.12,86.79,0.59,0.65,53.8,42.0,85.01
Karnali_Center,29.267,82.183,2025082406,2025-08-24 06:00:00,2025,8,24,6,14.96,85.58,0.31,0.39,54.12,215.0,72.17
Karnali_Center,29.267,82.183,2025082407,2025-08-24 07:00:00,2025,8,24,7,16.52,78.27,1.61,1.34,53.12,425.45,59.17
Karnali_Center,29.267,82.183,2025082408,2025-08-24 08:00:00,2025,8,24,8,18.22,71.88,2.24,1.72,71.7,577.45,46.35
Karnali_Center,29.267,82.183,2025082409,2025-08-24 09:00:00,2025,8,24,9,19.56,66.89,2.94,2.26,34.81,662.38,34.17
Karnali_Center,29.267,82.183,2025082410,2025-08-24 10:00:00,2025,8,24,10,20.32,65.16,3.6,2.84,44.34,700.08,23.86
Karnali_Center,29.267,82.183,2025082411,2025-08-24 11:00:00,2025,8,24,11,20.38,66.35,4.05,3.32,42.69,687.72,18.96
Karnali_Center,29.267,82.183,2025082412,2025-08-24 12:00:00,2025,8,24,12,20.55,67.26,4.34,3.65,47.12,610.58,23.23
Karnali_Center,29.267,82.183,2025082413,2025-08-24 13:00:00,2025,8,24,13,20.05,69.46,4.66,4.07,80.51,523.42,33.3
Karnali_Center,29.267,82.183,2025082414,2025-08-24 14:00:00,2025,8,24,14,19.08,73.99,4.96,4.5,60.08,354.08,45.4
Karnali_Center,29.267,82.183,2025082415,2025-08-24 15:00:00,2025,8,24,15,18.2,78.43,4.99,4.67,56.14,235.7,58.2
Karnali_Center,29.267,82.183,2025082416,2025-08-24 16:00:00,2025,8,24,16,17.16,84.66,4.62,4.35,65.92,123.93,71.21
Karnali_Center,29.267,82.183,2025082417,2025-08-24 17:00:00,2025,8,24,17,16.05,92.67,3.66,3.43,81.64,23.38,84.15
Karnali_Center,29.267,82.183,2025082418,2025-08-24 18:00:00,2025,8,24,18,15.4,97.65,2.55,3.06,95.49,0.0,90.0
Karnali_Center,29.267,82.183,2025082419,2025-08-24 19:00:00,2025,8,24,19,15.38,98.63,2.27,3.14,92.36,0.0,90.0
Karnali_Center,29.267,82.183,2025082420,2025-08-24 20:00:00,2025,8,24,20,15.38,99.03,2.14,3.34,90.55,0.0,90.0
Karnali_Center,29.267,82.183,2025082421,2025-08-24 21:00:00,2025,8,24,21,15.1,100.0,1.78,2.92,96.75,0.0,90.0
Karnali_Center,29.267,82.183,2025082422,2025-08-24 22:00:00,2025,8,24,22,14.65,100.0,1.7,2.62,91.12,0.0,90.0
Karnali_Center,29.267,82.183,2025082423,2025-08-24 23:00:00,2025,8,24,23,14.28,100.0,1.58,2.34,94.8,0.0,90.0
Karnali_Center,29.267,82.183,2025082500,2025-08-25 00:00:00,2025,8,25,0,13.92,99.8,1.39,1.94,95.46,0.0,90.0
Karnali_Center,29.267,82.183,2025082501,2025-08-25 01:00:00,2025,8,25,1,13.72,98.48,1.19,1.57,86.42,0.0,90.0
Karnali_Center,29.267,82.183,2025082502,2025-08-25 02:00:00,2025,8,25,2,13.72,96.35,0.88,1.12,94.26,0.0,90.0
Karnali_Center,29.267,82.183,2025082503,2025-08-25 03:00:00,2025,8,25,3,13.62,95.3,0.9,1.11,91.12,0.0,90.0
Karnali_Center,29.267,82.183,2025082504,2025-08-25 04:00:00,2025,8,25,4,13.39,94.67,1.17,1.39,93.62,0.0,90.0
Karnali_Center,29.267,82.183,2025082505,2025-08-25 05:00:00,2025,8,25,5,13.56,93.12,1.2,1.44,93.74,35.92,85.1
Karnali_Center,29.267,82.183,2025082506,2025-08-25 06:00:00,2025,8,25,6,16.27,83.26,0.85,1.06,93.58,200.38,72.27
Karnali_Center,29.267,82.183,2025082507,2025-08-25 07:00:00,2025,8,25,7,18.66,67.8,1.5,1.21,94.55,399.02,59.28
Karnali_Center,29.267,82.183,2025082508,2025-08-25 08:00:00,2025,8,25,8,19.95,64.29,3.01,2.37,81.47,576.65,46.47
Karnali_Center,29.267,82.183,2025082509,2025-08-25 09:00:00,2025,8,25,9,20.75,63.66,3.62,2.8,17.89,711.15,34.33
Karnali_Center,29.267,82.183,2025082510,2025-08-25 10:00:00,2025,8,25,10,20.97,65.31,4.12,3.25,66.01,611.4,24.1
Karnali_Center,29.267,82.183,2025082511,2025-08-25 11:00:00,2025,8,25,11,20.92,66.38,4.64,3.86,83.35,467.95,19.29
Karnali_Center,29.267,82.183,2025082512,2025-08-25 12:00:00,2025,8,25,12,19.98,70.65,4.96,4.3,71.47,523.4,23.55
Karnali_Center,29.267,82.183,2025082513,2025-08-25 13:00:00,2025,8,25,13,18.69,77.2,4.92,4.37,92.7,408.77,33.56
Karnali_Center,29.267,82.183,2025082514,2025-08-25 14:00:00,2025,8,25,14,17.82,81.9,4.87,4.45,89.03,302.62,45.64
Karnali_Center,29.267,82.183,2025082515,2025-08-25 15:00:00,2025,8,25,15,17.05,86.21,4.79,4.48,94.13,198.05,58.43
Karnali_Center,29.267,82.183,2025082516,2025-08-25 16:00:00,2025,8,25,16,16.31,90.21,4.44,4.17,93.69,104.43,71.43
Karnali_Center,29.267,82.183,2025082517,2025-08-25 17:00:00,2025,8,25,17,15.52,95.03,3.33,3.16,99.17,16.3,84.37
Karnali_Center,29.267,82.183,2025082518,2025-08-25 18:00:00,2025,8,25,18,14.97,97.7,2.48,3.22,99.02,0.0,90.0
Karnali_Center,29.267,82.183,2025082519,2025-08-25 19:00:00,2025,8,25,19,14.49,98.49,2.07,2.88,99.37,0.0,90.0
Karnali_Center,29.267,82.183,2025082520,2025-08-25 20:00:00,2025,8,25,20,13.88,99.82,1.5,1.95,95.97,0.0,90.0
Karnali_Center,29.267,82.183,2025082521,2025-08-25 21:00:00,2025,8,25,21,13.58,99.48,1.15,1.45,98.55,0.0,90.0
Karnali_Center,29.267,82.183,2025082522,2025-08-25 22:00:00,2025,8,25,22,13.36,98.61,0.92,1.19,99.54,0.0,90.0
Karnali_Center,29.267,82.183,2025082523,2025-08-25 23:00:00,2025,8,25,23,13.07,98.28,0.91,1.15,99.48,0.0,90.0
Karnali_Center,29.267,82.183,2025082600,2025-08-26 00:00:00,2025,8,26,0,12.7,98.46,1.02,1.27,99.5,0.0,90.0
Karnali_Center,29.267,82.183,2025082601,2025-08-26 01:00:00,2025,8,26,1,12.24,99.11,1.21,1.52,99.51,0.0,90.0
Karnali_Center,29.267,82.183,2025082602,2025-08-26 02:00:00,2025,8,26,2,11.69,99.83,1.45,1.83,98.13,0.0,90.0
Karnali_Center,29.267,82.183,2025082603,2025-08-26 03:00:00,2025,8,26,3,11.12,100.0,1.63,2.12,84.46,0.0,90.0
Karnali_Center,29.267,82.183,2025082604,2025-08-26 04:00:00,2025,8,26,4,10.55,100.0,1.76,2.27,67.07,0.0,90.0
Karnali_Center,29.267,82.183,2025082605,2025-08-26 05:00:00,2025,8,26,5,11.04,96.23,1.77,2.25,64.53,37.6,85.19
Karnali_Center,29.267,82.183,2025082606,2025-08-26 06:00:00,2025,8,26,6,13.99,82.33,1.55,1.5,63.2,199.07,72.37
Karnali_Center,29.267,82.183,2025082607,2025-08-26 07:00:00,2025,8,26,7,17.21,65.86,0.69,0.39,14.84,417.1,59.38
Karnali_Center,29.267,82.183,2025082608,2025-08-26 08:00:00,2025,8,26,8,19.04,59.88,2.17,1.59,13.08,601.7,46.59
Karnali_Center,29.267,82.183,2025082609,2025-08-26 09:00:00,2025,8,26,9,20.2,58.36,2.99,2.24,7.63,727.7,34.49
Karnali_Center,29.267,82.183,2025082610,2025-08-26 10:00:00,2025,8,26,10,20.85,58.87,3.58,2.74,22.27,764.33,24.34
Karnali_Center,29.267,82.183,2025082611,2025-08-26 11:00:00,2025,8,26,11,20.97,61.07,3.9,3.05,29.67,745.72,19.63
Karnali_Center,29.267,82.183,2025082612,2025-08-26 12:00:00,2025,8,26,12,20.7,63.97,3.96,3.18,74.04,742.72,23.87
Karnali_Center,29.267,82.183,2025082613,2025-08-26 13:00:00,2025,8,26,13,20.02,67.01,3.92,3.27,91.43,591.17,33.84
Karnali_Center,29.267,82.183,2025082614,2025-08-26 14:00:00,2025,8,26,14,19.41,69.96,3.84,3.31,88.82,421.7,45.88
Karnali_Center,29.267,82.183,2025082615,2025-08-26 15:00:00,2025,8,26,15,18.33,74.35,3.59,3.18,86.25,266.85,58.65
Karnali_Center,29.267,82.183,2025082616,2025-08-26 16:00:00,2025,8,26,16,17.02,80.31,3.05,2.79,85.63,130.12,71.65
Karnali_Center,29.267,82.183,2025082617,2025-08-26 17:00:00,2025,8,26,17,15.61,88.74,2.19,2.05,87.09,25.42,84.58
Karnali_Center,29.267,82.183,2025082618,2025-08-26 18:00:00,2025,8,26,18,14.5,96.88,1.16,1.62,84.94,0.0,90.0
Karnali_Center,29.267,82.183,2025082619,2025-08-26 19:00:00,2025,8,26,19,14.07,98.82,0.96,1.35,84.95,0.0,90.0
Karnali_Center,29.267,82.183,2025082620,2025-08-26 20:00:00,2025,8,26,20,13.85,99.56,0.95,1.28,78.21,0.0,90.0
Karnali_Center,29.267,82.183,2025082621,2025-08-26 21:00:00,2025,8,26,21,13.6,100.0,1.08,1.46,84.99,0.0,90.0
Karnali_Center,29.267,82.183,2025082622,2025-08-26 22:00:00,2025,8,26,22,13.29,100.0,1.24,1.67,90.6,0.0,90.0
Karnali_Center,29.267,82.183,2025082623,2025-08-26 23:00:00,2025,8,26,23,13.17,100.0,1.22,1.58,81.33,0.0,90.0
Karnali_Center,29.267,82.183,2025082700,2025-08-27 00:00:00,2025,8,27,0,13.27,100.0,0.98,1.27,70.36,0.0,90.0
Karnali_Center,29.267,82.183,2025082701,2025-08-27 01:00:00,2025,8,27,1,13.2,99.57,0.78,0.99,94.92,0.0,90.0
Karnali_Center,29.267,82.183,2025082702,2025-08-27 02:00:00,2025,8,27,2,12.87,100.0,0.82,1.04,90.6,0.0,90.0
Karnali_Center,29.267,82.183,2025082703,2025-08-27 03:00:00,2025,8,27,3,12.65,100.0,0.9,1.14,75.08,0.0,90.0
Karnali_Center,29.267,82.183,2025082704,2025-08-27 04:00:00,2025,8,27,4,12.74,99.32,0.64,0.81,71.99,0.0,90.0
Karnali_Center,29.267,82.183,2025082705,2025-08-27 05:00:00,2025,8,27,5,13.28,98.22,0.13,0.17,76.83,34.2,85.29
Karnali_Center,29.267,82.183,2025082706,2025-08-27 06:00:00,2025,8,27,6,15.21,88.94,0.21,0.19,81.67,190.3,72.47
Karnali_Center,29.267,82.183,2025082707,2025-08-27 07:00:00,2025,8,27,7,17.41,74.22,1.46,1.03,86.96,394.0,59.48
Karnali_Center,29.267,82.183,2025082708,2025-08-27 08:00:00,2025,8,27,8,18.93,69.14,2.97,2.21,82.4,587.62,46.71
Karnali_Center,29.267,82.183,2025082709,2025-08-27 09:00:00,2025,8,27,9,20.15,66.59,3.91,2.96,82.34,732.08,34.65
Karnali_Center,29.267,82.183,2025082710,2025-08-27 10:00:00,2025,8,27,10,20.85,65.86,4.49,3.47,2.9,821.85,24.59
Karnali_Center,29.267,82.183,2025082711,2025-08-27 11:00:00,2025,8,27,11,21.13,66.18,4.9,3.95,6.58,839.9,19.97
Karnali_Center,29.267,82.183,2025082712,2025-08-27 12:00:00,2025,8,27,12,21.2,66.88,5.21,4.36,67.3,775.45,24.2
Karnali_Center,29.267,82.183,2025082713,2025-08-27 13:00:00,2025,8,27,13,20.81,69.04,5.42,4.75,84.17,553.5,34.11
Karnali_Center,29.267,82.183,2025082714,2025-08-27 14:00:00,2025,8,27,14,19.91,72.95,5.36,4.91,90.36,374.73,46.12
Karnali_Center,29.267,82.183,2025082715,2025-08-27 15:00:00,2025,8,27,15,18.75,78.5,5.01,4.73,93.2,236.88,58.88
Karnali_Center,29.267,82.183,2025082716,2025-08-27 16:00:00,2025,8,27,16,17.49,85.43,4.3,4.08,94.04,115.12,71.88
Karnali_Center,29.267,82.183,2025082717,2025-08-27 17:00:00,2025,8,27,17,16.31,93.55,3.14,3.05,97.03,19.98,84.79
Karnali_Center,29.267,82.183,2025082718,2025-08-27 18:00:00,2025,8,27,18,15.82,97.38,2.42,3.08,95.74,0.0,90.0
Karnali_Center,29.267,82.183,2025082719,2025-08-27 19:00:00,2025,8,27,19,15.64,98.3,2.21,3.1,95.82,0.0,90.0
Karnali_Center,29.267,82.183,2025082720,2025-08-27 20:00:00,2025,8,27,20,15.43,98.43,1.99,3.01,97.91,0.0,90.0
Karnali_Center,29.267,82.183,2025082721,2025-08-27 21:00:00,2025,8,27,21,15.32,97.81,2.12,3.03,98.41,0.0,90.0
Karnali_Center,29.267,82.183,2025082722,2025-08-27 22:00:00,2025,8,27,22,15.08,98.04,2.01,3.11,98.88,0.0,90.0
Karnali_Center,29.267,82.183,2025082723,2025-08-27 23:00:00,2025,8,27,23,15.06,98.18,2.36,3.6,99.48,0.0,90.0
Karnali_Center,29.267,82.183,2025082800,2025-08-28 00:00:00,2025,8,28,0,15.19,97.79,2.92,4.08,99.98,0.0,90.0
Karnali_Center,29.267,82.183,2025082801,2025-08-28 01:00:00,2025,8,28,1,14.69,99.29,2.64,4.14,99.36,0.0,90.0
